,condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph
1570,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_154,5.0,Dezember,2.8125,2.1875,NaN,NaN,NaN
1571,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_154,5.0,Dezember,2.8125,2.1875,NaN,NaN,NaN
1572,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_154,3.0,Dezember,2.8125,0.1875,NaN,NaN,NaN
1573,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_154,1.0,Dezember,2.8125,-1.8125,NaN,NaN,NaN
1574,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_155,7.0,Februar,3.21875,3.78125,NaN,NaN,NaN
1575,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_155,6.0,Februar,3.21875,2.78125,NaN,NaN,NaN
1576,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_155,6.0,Februar,3.21875,2.78125,NaN,NaN,NaN
1577,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_155,2.0,Februar,3.21875,-1.21875,NaN,NaN,NaN
1578,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_155,1.0,Februar,3.21875,-2.21875,NaN,NaN,NaN
1579,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_155,7.0,Februar,3.21875,3.78125,NaN,NaN,NaN
1580,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_156,1.0,September,2.03125,-1.03125,NaN,NaN,NaN
1581,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_156,1.0,September,2.03125,-1.03125,NaN,NaN,NaN
1582,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_156,1.0,September,2.03125,-1.03125,NaN,NaN,NaN
1583,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_156,1.0,September,2.03125,-1.03125,NaN,NaN,NaN
1584,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_156,7.0,September,2.03125,4.96875,NaN,NaN,NaN
1585,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_156,6.0,September,2.03125,3.96875,NaN,NaN,NaN
1586,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_157,7.0,Juli,2.0,5.0,NaN,NaN,NaN
1587,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_157,7.0,Juli,2.0,5.0,NaN,NaN,NaN
1588,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_157,1.0,Juli,2.0,-1.0,NaN,NaN,NaN
1589,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_157,3.0,Juli,2.0,1.0,NaN,NaN,NaN
1590,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_157,7.0,Juli,2.0,5.0,NaN,NaN,NaN
1591,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_157,1.0,Juli,2.0,-1.0,NaN,NaN,NaN
1592,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_158,2.0,Oktober,1.90625,0.09375,NaN,NaN,NaN
1593,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_158,1.0,Oktober,1.90625,-0.90625,NaN,NaN,NaN
1594,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_158,4.0,Oktober,1.90625,2.09375,NaN,NaN,NaN
1595,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_158,4.0,Oktober,1.90625,2.09375,NaN,NaN,NaN
1596,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_158,4.0,Oktober,1.90625,2.09375,NaN,NaN,NaN
1597,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_158,2.0,Oktober,1.90625,0.09375,NaN,NaN,NaN
1598,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_159,1.0,Mai,2.0,-1.0,NaN,NaN,NaN
1599,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_159,1.0,Mai,2.0,-1.0,NaN,NaN,NaN
1600,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_159,7.0,Mai,2.0,5.0,NaN,NaN,NaN
1601,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_159,6.0,Mai,2.0,4.0,NaN,NaN,NaN
1602,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_159,6.0,Mai,2.0,4.0,NaN,NaN,NaN
1603,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_159,5.0,Mai,2.0,3.0,NaN,NaN,NaN
1604,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_160,1.0,September,2.9375,-1.9375,NaN,NaN,NaN
1605,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_160,7.0,September,2.9375,4.0625,NaN,NaN,NaN
1606,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_160,4.0,September,2.9375,1.0625,NaN,NaN,NaN
1607,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_160,1.0,September,2.9375,-1.9375,NaN,NaN,NaN
1608,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_160,1.0,September,2.9375,-1.9375,NaN,NaN,NaN
1609,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_160,5.0,September,2.9375,2.0625,NaN,NaN,NaN
1610,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_161,1.0,Dezember,2.125,-1.125,NaN,NaN,NaN
1611,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_161,4.0,Dezember,2.125,1.875,NaN,NaN,NaN
1612,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_161,4.0,Dezember,2.125,1.875,NaN,NaN,NaN
1613,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_161,4.0,Dezember,2.125,1.875,NaN,NaN,NaN
1614,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_161,1.0,Dezember,2.125,-1.125,NaN,NaN,NaN
1615,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_161,1.0,Dezember,2.125,-1.125,NaN,NaN,NaN
1616,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_162,1.0,Dezember,2.78125,-1.78125,NaN,NaN,NaN
1617,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_162,7.0,Dezember,2.78125,4.21875,NaN,NaN,NaN
1618,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_162,5.0,Dezember,2.78125,2.21875,NaN,NaN,NaN
1619,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_162,3.0,Dezember,2.78125,0.21875,NaN,NaN,NaN
1620,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_162,1.0,Dezember,2.78125,-1.78125,NaN,NaN,NaN
1621,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_162,1.0,Dezember,2.78125,-1.78125,NaN,NaN,NaN
1622,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_163,7.0,Januar,3.03125,3.96875,NaN,NaN,NaN
1623,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_163,7.0,Januar,3.03125,3.96875,NaN,NaN,NaN
1624,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_163,6.0,Januar,3.03125,2.96875,NaN,NaN,NaN
1625,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_163,2.0,Januar,3.03125,-1.03125,NaN,NaN,NaN
1626,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_163,1.0,Januar,3.03125,-2.03125,NaN,NaN,NaN
1627,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_163,1.0,Januar,3.03125,-2.03125,NaN,NaN,NaN
1628,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_164,2.0,November,4.34375,-2.34375,NaN,NaN,NaN
1629,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_164,4.0,November,4.34375,-0.34375,NaN,NaN,NaN
1630,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_164,6.0,November,4.34375,1.65625,NaN,NaN,NaN
1631,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_164,3.0,November,4.34375,-1.34375,NaN,NaN,NaN
1632,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_164,4.0,November,4.34375,-0.34375,NaN,NaN,NaN
1633,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_164,4.0,November,4.34375,-0.34375,NaN,NaN,NaN
1634,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_165,2.0,Mai,4.03125,-2.03125,NaN,NaN,NaN
1635,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_165,2.0,Mai,4.03125,-2.03125,NaN,NaN,NaN
1636,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_165,7.0,Mai,4.03125,2.96875,NaN,NaN,NaN
1637,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_165,7.0,Mai,4.03125,2.96875,NaN,NaN,NaN
1638,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_165,6.0,Mai,4.03125,1.96875,NaN,NaN,NaN
1639,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_165,6.0,Mai,4.03125,1.96875,NaN,NaN,NaN
1640,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_166,2.0,Mai,2.78125,-0.78125,NaN,NaN,NaN
1641,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_166,1.0,Mai,2.78125,-1.78125,NaN,NaN,NaN
1642,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_166,7.0,Mai,2.78125,4.21875,NaN,NaN,NaN
1643,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_166,7.0,Mai,2.78125,4.21875,NaN,NaN,NaN
1644,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_166,5.0,Mai,2.78125,2.21875,NaN,NaN,NaN
1645,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_166,6.0,Mai,2.78125,3.21875,NaN,NaN,NaN
1646,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_167,3.0,Februar,3.8125,-0.8125,NaN,NaN,NaN
1647,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_167,7.0,Februar,3.8125,3.1875,NaN,NaN,NaN
1648,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_167,7.0,Februar,3.8125,3.1875,NaN,NaN,NaN
1649,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_167,1.0,Februar,3.8125,-2.8125,NaN,NaN,NaN
1650,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_167,1.0,Februar,3.8125,-2.8125,NaN,NaN,NaN
1651,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_167,7.0,Februar,3.8125,3.1875,NaN,NaN,NaN
1652,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_168,7.0,Februar,4.03125,2.96875,NaN,NaN,NaN
1653,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_168,2.0,Februar,4.03125,-2.03125,NaN,NaN,NaN
1654,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_168,3.0,Februar,4.03125,-1.03125,NaN,NaN,NaN
1655,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_168,2.0,Februar,4.03125,-2.03125,NaN,NaN,NaN
1656,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_168,1.0,Februar,4.03125,-3.03125,NaN,NaN,NaN
1657,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_168,7.0,Februar,4.03125,2.96875,NaN,NaN,NaN
1658,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_169,6.0,September,3.59375,2.40625,NaN,NaN,NaN
1659,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_169,7.0,September,3.59375,3.40625,NaN,NaN,NaN
1660,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_169,2.0,September,3.59375,-1.59375,NaN,NaN,NaN
1661,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_169,3.0,September,3.59375,-0.59375,NaN,NaN,NaN
1662,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_169,6.0,September,3.59375,2.40625,NaN,NaN,NaN
1663,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_169,5.0,September,3.59375,1.40625,NaN,NaN,NaN
1664,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_170,1.0,November,1.90625,-0.90625,NaN,NaN,NaN
1665,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_170,1.0,November,1.90625,-0.90625,NaN,NaN,NaN
1666,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_170,7.0,November,1.90625,5.09375,NaN,NaN,NaN
1667,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_170,5.0,November,1.90625,3.09375,NaN,NaN,NaN
1668,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_170,4.0,November,1.90625,2.09375,NaN,NaN,NaN
1669,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_170,1.0,November,1.90625,-0.90625,NaN,NaN,NaN
1670,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_171,2.0,April,3.0625,-1.0625,NaN,NaN,NaN
1671,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_171,2.0,April,3.0625,-1.0625,NaN,NaN,NaN
1672,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_171,2.0,April,3.0625,-1.0625,NaN,NaN,NaN
1673,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_171,2.0,April,3.0625,-1.0625,NaN,NaN,NaN
1674,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_171,5.0,April,3.0625,1.9375,NaN,NaN,NaN
1675,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_171,2.0,April,3.0625,-1.0625,NaN,NaN,NaN
1676,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_172,6.0,April,4.0,2.0,NaN,NaN,NaN
1677,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_172,2.0,April,4.0,-2.0,NaN,NaN,NaN
1678,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_172,1.0,April,4.0,-3.0,NaN,NaN,NaN
1679,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_172,7.0,April,4.0,3.0,NaN,NaN,NaN
1680,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_172,7.0,April,4.0,3.0,NaN,NaN,NaN
1681,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_172,7.0,April,4.0,3.0,NaN,NaN,NaN
1682,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_173,6.0,April,3.5,2.5,NaN,NaN,NaN
1683,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_173,1.0,April,3.5,-2.5,NaN,NaN,NaN
1684,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_173,1.0,April,3.5,-2.5,NaN,NaN,NaN
1685,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_173,7.0,April,3.5,3.5,NaN,NaN,NaN
1686,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_173,7.0,April,3.5,3.5,NaN,NaN,NaN
1687,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_173,6.0,April,3.5,2.5,NaN,NaN,NaN
