condition,ex2_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex2_allomorph,item,first,second
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_100,1.0,Januar,1.625,-0.625,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_111,4.0,Januar,2.03125,1.96875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_114,2.0,September,2.1875,-0.1875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_115,1.0,September,1.75,-0.75,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_118,7.0,Januar,3.28125,3.71875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_119,7.0,Januar,4.0625,2.9375,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_121,7.0,September,3.516129032,3.483870968,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_125,5.0,September,3.3125,1.6875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_134,3.0,September,4.15625,-1.15625,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_144,5.0,Januar,4.3125,0.6875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_150,7.0,Januar,4.875,2.125,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_156,2.0,September,2.03125,-0.03125,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_160,1.0,September,2.9375,-1.9375,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_163,7.0,Januar,3.03125,3.96875,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
K 5'.2,NaN,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,participant_169,5.0,September,3.59375,1.40625,complex,keit,Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,Weiblich,Männlichkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_1,2.0,September,2.866666667,-0.8666666670000001,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_10,3.0,Januar,3.15625,-0.15625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_19,5.0,Januar,2.78125,2.21875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_26,5.0,September,2.90625,2.09375,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_31,7.0,September,3.5,3.5,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_35,6.0,September,4.03125,1.96875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_36,5.0,September,3.53125,1.46875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_40,7.0,September,4.03125,2.96875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_44,4.0,September,3.40625,0.59375,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_45,5.0,Januar,4.59375,0.40625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_47,2.0,September,1.8125,0.1875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_71,4.0,Januar,2.6875,1.3125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_76,1.0,Januar,2.75,-1.75,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_80,3.0,Januar,2.9375,0.0625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_93,1.0,September,1.935483871,-0.935483871,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_100,1.0,Januar,1.625,-0.625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_111,2.0,Januar,2.03125,-0.03125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_114,4.0,September,2.1875,1.8125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_115,2.0,September,1.75,0.25,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_118,1.0,Januar,3.28125,-2.28125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_119,1.0,Januar,4.0625,-3.0625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_121,1.0,September,3.516129032,-2.516129032,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_125,5.0,September,3.3125,1.6875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_134,4.0,September,4.15625,-0.15625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_144,7.0,Januar,4.3125,2.6875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_150,7.0,Januar,4.875,2.125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_156,1.0,September,2.03125,-1.03125,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_160,6.0,September,2.9375,3.0625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Allein die Bescheiden- und Liebenswürdigkeit der Autorin war schon überzeugend.,participant_163,6.0,Januar,3.03125,2.96875,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6.3,NaN,Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,participant_169,4.0,September,3.59375,0.40625,complex,mismatch,"Von der Lesung waren alle begeistert.
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.",Bescheiden,Liebenswürdigkeit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_1,2.0,September,2.866666667,-0.8666666670000001,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_10,3.0,Januar,3.15625,-0.15625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_19,1.0,Januar,2.78125,-1.78125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_26,5.0,September,2.90625,2.09375,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_31,6.0,September,3.5,2.5,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_35,6.0,September,4.03125,1.96875,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_36,4.0,September,3.53125,0.46875,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_40,7.0,September,4.03125,2.96875,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_44,4.0,September,3.40625,0.59375,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_45,7.0,Januar,4.59375,2.40625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_47,1.0,September,1.8125,-0.8125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_71,3.0,Januar,2.6875,0.3125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_76,1.0,Januar,2.75,-1.75,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_80,5.0,Januar,2.9375,2.0625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_93,1.0,September,1.935483871,-0.935483871,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_100,1.0,Januar,1.625,-0.625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_111,3.0,Januar,2.03125,0.96875,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_114,4.0,September,2.1875,1.8125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_115,2.0,September,1.75,0.25,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_118,3.0,Januar,3.28125,-0.28125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_119,1.0,Januar,4.0625,-3.0625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_121,3.0,September,3.516129032,-0.5161290319999998,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_125,5.0,September,3.3125,1.6875,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_134,4.0,September,4.15625,-0.15625,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_144,1.0,Januar,4.3125,-3.3125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
Mis 6'.4,NaN,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,participant_150,7.0,Januar,4.875,2.125,complex,mismatch,Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Bitter,Beschränktheit
